"Mean_A","Mean_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","p_GLK","sum_sims"
"SPR_Q1","VDMWL_Q2","M","M",159,0.61434791,0.59889304,9.78693073,9.370425,0.74050633,0.0443038,1.5e-09,NA,2.27644187
"SPR_Q1","VEL_Q2","C","C",117,0.69487533,0.63537709,10.40706691,8.82367569,0.73275862,0.06896552,5.337e-07,NA,2.250503279
"SPR_Q1","VZS_Q1","M","M",125,0.57028915,0.53224785,7.73086294,6.97258892,0.67741935,0.08064516,7.77224e-05,NA,1.906926092
"SPR_Q1","WOS7_Q2","C","C",209,0.56801639,0.50287794,9.95367829,8.37055758,0.67788462,0.10096154,2.882e-07,NA,2.017818318
"SPR_Q1","ZWS6_Q2","M","M",224,0.29657222,0.52777033,4.63740239,9.25797028,0.68609865,0.05829596,2.73e-08,NA,2.139666008
"STF_Q1","202_Q1","M","M",93,0.42561765,0.54443959,4.5114014,6.19172899,0.7173913,0.07608696,3.04215e-05,NA,1.881003789
"STF_Q1","CUY_Q1","C","M",102,0.32310623,0.57884208,3.43121869,7.09852741,0.71287129,0.04950495,1.88022e-05,NA,2.001566111
"SWP_Q1","BGA_Q1","C","C",84,0.45169195,0.59417168,4.61245191,6.68929192,0.71084337,0.04819277,0.0001221607,NA,1.973944242
"SWP_Q1","DEU_Q1","C","M",113,0.53250039,0.60124109,6.65791146,7.92732337,0.6875,0.04464286,7.22879e-05,NA,2.081473427
"SWP_Q1","F1B_Q1","M","M",50,0.68173785,0.60152944,6.52294633,5.21689297,0.7755102,0.02040816,0.0001147201,NA,1.898728937
"SWP_Q1","NEW_Q1","C","C",113,0.56589201,0.60390743,7.26378164,7.98259073,0.71428571,0.07142857,5.7447e-06,NA,2.116452213
"SWP_Q1","POM4_Q1","C","M",89,0.28253303,0.52126732,2.76296467,5.69732266,0.80681818,0.01136364,8.6e-09,NA,1.897817766
"SWP_Q1","VDMWL_Q1","C","M",76,0.28239695,0.5441625,2.54939573,5.57946995,0.70666667,0.01333333,0.0003441579,NA,1.808776165
"SWP_Q1","VOW_Q1","C","M",52,0.44960453,0.50902166,3.59462487,4.18159877,0.80392157,0,1.41921e-05,NA,1.731103107
"TROY_Q1","BOUX_Q1","M","M",193,0.23163127,0.50833188,3.29930614,8.15792207,0.72916667,0.03645833,2e-10,NA,2.053290757
"TROY_Q1","FLEV1_Q1","M","C",80,0.52999216,0.73787483,5.55502274,9.65531382,0.70886076,0.05063291,0.0002049869,NA,2.412266972
"TROY_Q1","HOL_MBUF","C","H",124,0.20565149,0.52006764,2.3306013,6.72540245,0.71544715,0.04065041,1.763e-06,NA,1.908055035
"TROY_Q1","HOL_PALZ","M","H",244,0.18547586,0.60257567,2.94233543,11.74580486,0.67489712,0.02057613,4.96e-08,NA,2.452053276
"TROY_Q1","HOL_TITE","C","H",84,0.52101536,0.58416997,5.56111631,6.51759463,0.72289157,0.02409639,4.88049e-05,NA,1.958821003
"TROY_Q1","HOL_TRPB","M","H",68,0.35888884,0.58316855,3.14730422,5.83206354,0.79104478,0.01492537,1.8922e-06,NA,1.957419684
"TROY_Q1","IALP_Q1","C","C",169,0.51217445,0.53646766,7.72928511,8.21485776,0.67261905,0.04761905,7.6484e-06,NA,2.030572486
"TROY_Q1","ILLA_Q1","M","M",150,0.04042319,0.56711682,0.49383149,8.37659172,0.72483221,0.03355705,4.05e-08,NA,2.129608202
"TROY_Q1","NOVY_Q1","M","C",259,0.3408359,0.53893278,5.82331925,10.25673697,0.68217054,0.04651163,4.9e-09,NA,2.246777017
"TROY_Q1","SAUL_Q1","C","C",123,0.60769893,0.60782119,8.45193754,8.41991268,0.7704918,0.04918033,2.3e-09,NA,2.220304258
"TROY_Q1","SILL_Q2","C","M",285,0.51105842,0.60143917,10.01983585,12.66433503,0.73239437,0.02816901,0,NA,2.600267043
"TROY_Q1","VIGO_Q1","M","M",61,0.28805509,0.67897116,2.33002602,7.10368493,0.71666667,0.05,0.000789113,NA,2.106006323
"VALK_Q1","1GDGem","C","M",127,0.32995029,0.57123894,3.92339986,7.78115431,0.69047619,0.03174603,1.90128e-05,NA,2.039830561
"VALK_Q1","VDM2W_Q1","C","M",127,0.29013213,0.60043457,3.40310414,8.39475027,0.71428571,0.03968254,1.504e-06,NA,2.154195307
"VALK_Q1","VDMLR_Q2","M","C",122,0.43657977,0.53211074,5.33795861,6.88455745,0.75206612,0.03305785,2.93e-08,NA,1.972632605
"VALK_Q1","VDMWL_Q1","C","C",123,0.60010312,0.58998125,8.28624563,8.03772298,0.68852459,0.06557377,3.11838e-05,NA,2.082278138
"VALK_Q1","VDMWL_Q3","M","M",98,0.27295569,0.62341049,2.79441515,7.81198574,0.73195876,0,4.8992e-06,NA,2.136567824
"VALK_Q1","VNW_Q1","M","M",126,0.76355613,0.86274853,13.2201779,19.00025637,0.84,0.032,0,NA,3.602774167
"VALK_Q1","VRW_Q1","C","C",127,0.55710587,0.57556699,7.53032934,7.86915086,0.71428571,0.05555556,1.504e-06,NA,2.076767786
"VALK_Q2","195_Q1","C","C",152,0.54021587,0.58867499,7.88838372,8.91889667,0.72847682,0.04635762,1.96e-08,NA,2.209041477
"VALK_Q2","1GDGem","M","M",207,0.12664666,0.58967092,1.83247689,10.45362411,0.66019417,0.05825243,4.2567e-06,NA,2.295227501
"VALK_Q2","1TN_Q1","M","C",207,0.34013543,0.62454454,5.19139088,11.44973195,0.73300971,0.05825243,0,NA,2.502527445
"VALK_Q2","FLOR_Q2","C","C",113,0.43714049,0.52159548,5.1437568,6.44092236,0.69642857,0.05357143,3.21596e-05,NA,1.862116286
"VALK_Q2","HOL_AAHO","C","H",167,0.32824051,0.56214478,4.47714285,8.7310052,0.6626506,0.06024096,2.77467e-05,NA,2.0978959
"VALK_Q2","HOL_KBMB","C","H",207,0.26996463,0.5274889,4.02413652,8.88986594,0.64563107,0.05339806,2.90999e-05,NA,2.062106564
"VALK_Q2","HOL_MBUF","C","H",124,0.21164266,0.57018774,2.40163462,7.66624331,0.71544715,0.02439024,1.763e-06,NA,2.052259221
"VALK_Q2","HOL_MRBR","M","H",138,0.33044474,0.64199518,4.09795795,9.76496841,0.71532847,0.08759124,4.638e-07,NA,2.333820491
"VALK_Q2","HOL_TRRB","C","H",81,0.55273128,0.74678447,5.93234808,9.98030909,0.7625,0.0625,2.6564e-06,NA,2.507315379
"VALK_Q2","OSND_Q1","M","M",192,0.17732311,0.54967598,2.49011572,9.06985942,0.69633508,0.03664921,5.74e-08,NA,2.152997002
"VALK_Q2","OSP_Q1","M","M",128,0.53017961,0.57755942,7.04673191,7.94156814,0.69291339,0.03937008,1.37355e-05,NA,2.064629624
"VALK_Q2","VDM2W_Q1","M","C",207,0.36053227,0.64303837,5.54771341,12.02206847,0.7038835,0.08737864,4.8e-09,NA,2.549128717
"VALK_Q2","VDMLR_Q1","M","M",207,0.66728956,0.67431885,12.85905974,13.07455244,0.7184466,0.05339806,4e-10,NA,2.700220694
"VALK_Q2","VEN_Q1","C","M",180,0.27248627,0.51095285,3.7889946,7.93030716,0.68715084,0.03910615,5.505e-07,NA,1.991134406
"VALK_Q2","VFH_Q2","C","M",207,0.21109607,0.57242955,3.09964811,9.99561542,0.69417476,0.0631068,2.49e-08,NA,2.266165852
"VALK_Q2","VIGO_Q1","C","C",56,0.52970714,0.59699575,4.63157639,5.46841454,0.70909091,0.07272727,0.0019266038,NA,1.852928114
"VALK_Q2","VNW_Q1","C","C",207,0.83764136,0.84460929,22.01018269,22.58749423,0.89320388,0.03398058,0,NA,3.996562593
"VDM2W_Q1","1GDGem","C","M",234,0.38497094,0.62457345,6.36704259,12.1813477,0.64806867,0.07725322,6.174e-06,NA,2.49077689
"VDM2W_Q1","1TN_Q1","C","C",255,0.57100345,0.5708097,11.08511283,11.05770173,0.70472441,0.06299213,1e-10,NA,2.381304283
"VDM2W_Q1","HOK_Q1","M","C",83,0.3243698,0.53461187,3.10519,5.69343254,0.7195122,0.03658537,7.02212e-05,NA,1.823467324
"VDM2W_Q1","IWRD_Q1","M","C",84,0.35022016,0.64076915,3.40639316,7.55784477,0.71084337,0.03614458,0.0001221607,NA,2.107396997
"VDM2W_Q1","VALK_Q1","M","C",127,0.29013213,0.60043457,3.40310414,8.39475027,0.71428571,0.03968254,1.504e-06,NA,2.154195307
"VDM2W_Q1","VALK_Q2","C","M",207,0.36053227,0.64303837,5.54771341,12.02206847,0.7038835,0.08737864,4.8e-09,NA,2.549128717
"VDM2W_Q1","VDML2_Q1","M","C",78,0.20949079,0.54322039,1.87999006,5.64047302,0.7012987,0.03896104,0.0004112178,NA,1.808566392
"VDM2W_Q1","VDMLR_Q1","C","M",235,0.31656733,0.67079298,5.10510427,13.80608685,0.70512821,0.07692308,3e-10,NA,2.756529875
"VDM2W_Q1","VDMLR_Q2","M","C",122,0.32194854,0.62711899,3.74059371,8.81953703,0.74380165,0.04132231,8.16e-08,NA,2.252874343
"VDM2W_Q1","VDMWL_Q1","M","M",123,-0.32883814,0.60009779,-3.84602778,8.25210119,0.72131148,0.04098361,1.0139e-06,NA,2.146619389
"VDM2W_Q1","VDMWL_Q3","M","M",98,0.24835692,0.58680843,2.52514845,7.10058257,0.71134021,0.02061856,3.14204e-05,NA,2.008206897
"VDM2W_Q1","VEN_Q1","C","C",180,0.49082362,0.54121717,7.53710749,8.58709118,0.66480447,0.08938547,1.03434e-05,NA,2.064730758
"VDM2W_Q1","VNW_Q1","C","C",227,0.70778267,0.72976969,15.06207704,16.01090588,0.69469027,0.09292035,4.8e-09,NA,3.025550548
"VDM2W_Q1","VRW_Q1","C","C",167,0.60634889,0.62655913,9.82428502,10.3266196,0.68674699,0.07228916,1.4933e-06,NA,2.34596808
"VDML2_Q1","VDM2W_Q1","C","M",78,0.20949079,0.54322039,1.87999006,5.64047302,0.7012987,0.03896104,0.0004112178,NA,1.808566392
"VDMLR_Q1","195_Q1","C","C",189,0.44281741,0.51263459,6.77172246,8.16458933,0.65957447,0.03723404,1.20905e-05,NA,1.988667993
"VDMLR_Q1","1TN_Q1","M","C",238,0.24488548,0.5159457,3.88835673,9.25275643,0.69620253,0.04219409,1.5e-09,NA,2.137423873
"VDMLR_Q1","VALK_Q2","M","M",207,0.66728956,0.67431885,12.85905974,13.07455244,0.7184466,0.05339806,4e-10,NA,2.700220694
"VDMLR_Q1","VDM2W_Q1","M","C",235,0.31656733,0.67079298,5.10510427,13.80608685,0.70512821,0.07692308,3e-10,NA,2.756529875
"VDMLR_Q1","VEN_Q1","M","M",180,0.05042166,0.55760781,0.67545498,8.96202325,0.68715084,0.03351955,5.505e-07,NA,2.140960975
"VDMLR_Q1","VNW_Q1","M","C",208,0.43618144,0.6809525,6.97393685,13.34581283,0.7294686,0.05797101,0,NA,2.745002383
"VDMLR_Q1","VRW_Q1","M","C",147,0.35741403,0.539981,4.6240895,7.7253277,0.68493151,0.03424658,7.856e-06,NA,1.99744528
"VDMLR_Q2","068_Q3","C","M",89,0.3924021,0.62791099,4.00204706,7.52521593,0.76136364,0.04545455,9.409e-07,NA,2.141796223
"VDMLR_Q2","HOK_Q1","C","M",83,0.38484414,0.52907564,3.77571125,5.61138685,0.70731707,0.02439024,0.0001735687,NA,1.797531395
"VDMLR_Q2","VALK_Q1","C","M",122,0.43657977,0.53211074,5.33795861,6.88455745,0.75206612,0.03305785,2.93e-08,NA,1.972632605
"VDMLR_Q2","VDM2W_Q1","C","M",122,0.32194854,0.62711899,3.74059371,8.81953703,0.74380165,0.04132231,8.16e-08,NA,2.252874343
"VDMLR_Q2","VDMWL_Q1","C","C",122,0.58146396,0.55358691,7.86175327,7.28182438,0.67768595,0.0661157,9.26441e-05,NA,1.959455298
"VDMLR_Q2","VNW_Q1","C","M",121,0.49561657,0.63330772,6.25094821,8.92695544,0.74166667,0.05,1.192e-07,NA,2.267669934
"VDMM_Q1","ALC_Q1","C","C",177,0.50784928,0.57220863,7.82101554,9.23001346,0.71022727,0.03977273,2.43e-08,NA,2.205437246
"VDMM_Q1","IJS_Q1","M","C",137,0.43802325,0.53489753,5.68230439,7.3556908,0.70588235,0.02941176,1.5712e-06,NA,1.97634896
"VDMM_Q1","SPR_Q1","C","M",147,0.43048775,0.50008916,5.76293372,6.95387096,0.70547945,0.02739726,6.848e-07,NA,1.900955706
"VDMM_Q1","VDMWL_Q2","M","M",92,0.30568135,0.60862806,3.0626095,7.27696964,0.7032967,0.03296703,0.0001050361,NA,2.039621724
"VDMM_Q1","WOS7_Q2","M","C",132,0.41056814,0.54859175,5.15355662,7.48113909,0.69465649,0.08396947,8.3546e-06,NA,1.991362149
"VDMWL_Q1","NEW_Q1","M","M",123,-0.20164748,0.63686356,-2.27398096,9.08652716,0.73770492,0.04918033,1.512e-07,NA,2.283221196
"VDMWL_Q1","SWP_Q1","M","C",76,0.28239695,0.5441625,2.54939573,5.57946995,0.70666667,0.01333333,0.0003441579,NA,1.808776165
"VDMWL_Q1","VALK_Q1","C","C",123,0.60010312,0.58998125,8.28624563,8.03772298,0.68852459,0.06557377,3.11838e-05,NA,2.082278138
"VDMWL_Q1","VDM2W_Q1","M","M",123,-0.32883814,0.60009779,-3.84602778,8.25210119,0.72131148,0.04098361,1.0139e-06,NA,2.146619389
"VDMWL_Q1","VDMLR_Q2","C","C",122,0.58146396,0.55358691,7.86175327,7.28182438,0.67768595,0.0661157,9.26441e-05,NA,1.959455298
"VDMWL_Q1","VNW_Q1","M","M",122,0.01434398,0.68770233,0.1578,10.3766895,0.67768595,0.04958678,9.26441e-05,NA,2.40305723
"VDMWL_Q2","ALC_Q1","M","M",159,0.43353621,0.61048297,6.04732773,9.65788633,0.68987342,0.06329114,1.8119e-06,NA,2.266145023
"VDMWL_Q2","C5A_Q1","M","M",159,0.54992471,0.63173639,8.27625557,10.21130661,0.74683544,0.03797468,5e-10,NA,2.399702491
"VDMWL_Q2","LRB_Q1","M","M",159,0.38695381,0.5699084,5.27484949,8.6903496,0.67088608,0.07594937,1.739e-05,NA,2.10982944
"VDMWL_Q2","SPR_Q1","M","M",159,0.61434791,0.59889304,9.78693073,9.370425,0.74050633,0.0443038,1.5e-09,NA,2.27644187
"VDMWL_Q2","VDMM_Q1","M","M",92,0.30568135,0.60862806,3.0626095,7.27696964,0.7032967,0.03296703,0.0001050361,NA,2.039621724
"VDMWL_Q2","VOW_Q1","M","C",76,0.28696719,0.55688671,2.594325,5.76762243,0.70666667,0.08,0.0003441579,NA,1.840315623
"VDMWL_Q2","WOS7_Q2","M","C",159,0.41538553,0.66512073,5.7399453,11.16049127,0.70886076,0.07594937,1.515e-07,NA,2.490030617
"VDMWL_Q2","ZWS6_Q2","M","M",159,0.63293299,0.66902195,10.27612591,11.27871381,0.7278481,0.06962025,1.02e-08,NA,2.524741431
"VDMWL_Q3","IWRD_Q1","M","C",82,0.36725259,0.51275149,3.55359402,5.34186457,0.74074074,0.01234568,1.46868e-05,NA,1.787678687
"VDMWL_Q3","VALK_Q1","M","M",98,0.27295569,0.62341049,2.79441515,7.81198574,0.73195876,0,4.8992e-06,NA,2.136567824
"VDMWL_Q3","VDM2W_Q1","M","M",98,0.24835692,0.58680843,2.52514845,7.10058257,0.71134021,0.02061856,3.14204e-05,NA,2.008206897
"VDMWL_Q3","VNW_Q1","M","C",97,0.45445789,0.58652045,4.998786,7.05821861,0.70833333,0.03125,4.45571e-05,NA,2.000675641
"VEL_Q1","DIF_Q1","C","C",109,0.52033956,0.55686749,6.33229981,6.93507441,0.69444444,0.08333333,5.31213e-05,NA,1.944819371
"VEL_Q2","ALC_Q1","C","M",117,0.48808589,0.71384824,6.02299764,10.93126482,0.78448276,0.03448276,9e-10,NA,2.591457482
"VEL_Q2","C5A_Q1","C","C",117,0.66577832,0.67553246,9.61020687,9.82501211,0.70689655,0.03448276,8.3236e-06,NA,2.364930221
"VEL_Q2","ELS_Q1","C","C",109,0.59084634,0.51131627,7.61077858,6.15445892,0.69444444,0.02777778,5.31213e-05,NA,1.821206602
"VEL_Q2","NWH_Q1","C","C",117,0.6427941,0.57483945,9.03753513,7.53357057,0.70689655,0.06896552,8.3236e-06,NA,2.035093057
"VEL_Q2","SPR_Q1","C","C",117,0.69487533,0.63537709,10.40706691,8.82367569,0.73275862,0.06896552,5.337e-07,NA,2.250503279
"VEN_Q1","195_Q1","C","C",139,0.38226581,0.54717052,4.85968804,7.6514992,0.68115942,0.05072464,2.07854e-05,NA,1.99347986
"VEN_Q1","1GDGem","M","M",180,0.30143327,0.53418825,4.22963406,8.43062531,0.65363128,0.04469274,3.94132e-05,NA,2.030882061
"VEN_Q1","1TN_Q1","C","C",180,0.6947204,0.7228504,12.92226523,13.95653204,0.75418994,0.06145251,0,NA,2.872693544
"VEN_Q1","587_Q1","C","C",180,0.49125385,0.51309134,7.54581445,7.97532455,0.65363128,0.0726257,3.94132e-05,NA,1.964255075
"VEN_Q1","HOL_AAHO","C","H",154,0.36819312,0.58480315,4.89841418,8.88826122,0.68627451,0.04575163,4.0622e-06,NA,2.159903782
"VEN_Q1","HOL_KBMB","M","H",180,0.08255999,0.54456711,1.10836128,8.66255127,0.65921788,0.03351955,2.0408e-05,NA,2.070040117
"VEN_Q1","HOL_TRRB","C","H",68,0.3662437,0.64958998,3.2216795,6.94120736,0.76119403,0.02985075,1.90341e-05,NA,2.104904746
"VEN_Q1","VALK_Q2","M","C",180,0.27248627,0.51095285,3.7889946,7.93030716,0.68715084,0.03910615,5.505e-07,NA,1.991134406
"VEN_Q1","VDM2W_Q1","C","C",180,0.49082362,0.54121717,7.53710749,8.58709118,0.66480447,0.08938547,1.03434e-05,NA,2.064730758
"VEN_Q1","VDMLR_Q1","M","M",180,0.05042166,0.55760781,0.67545498,8.96202325,0.68715084,0.03351955,5.505e-07,NA,2.140960975
"VEN_Q1","VNW_Q1","C","C",180,0.49004825,0.55012655,7.52143406,8.78908863,0.69273743,0.06145251,2.505e-07,NA,2.121772843
"VEND_Q1","DAMP_Q1","C","M",220,0.35641228,0.5355654,5.64514342,9.36363154,0.71689498,0.0456621,1e-10,NA,2.188823534
"VEND_Q1","HOL_TITE","C","H",84,0.44264638,0.55807446,4.49728705,6.09018414,0.72289157,0.04819277,4.88049e-05,NA,1.889984444
"VEND_Q1","IALP_Q1","C","C",167,0.49634493,0.54578929,7.36639784,8.36687246,0.6626506,0.07831325,2.77467e-05,NA,2.045127136
"VEND_Q1","NOVY_Q1","C","M",259,0.48303464,0.6086393,8.86098017,12.29726724,0.66666667,0.06589147,8.6e-08,NA,2.505032694
"VEND_Q1","WARC_Q1","C","M",104,0.26819536,0.57228558,2.82539523,7.04807036,0.69902913,0.03883495,5.34854e-05,NA,1.976121746
"VEND_Q3","HOL_MBUF","C","H",78,0.38104095,0.55025297,3.61645256,5.74491699,0.72727273,0,6.64587e-05,NA,1.852017399
"VEND_Q3","HOL_PALZ","M","H",195,0.47023466,0.51895744,7.42130712,8.43423773,0.64948454,0.02061856,3.12505e-05,NA,2.011865753
"VEND_Q3","HOL_TITE","C","H",84,0.49753896,0.54018957,5.22547622,5.81268273,0.72289157,0.01204819,4.88049e-05,NA,1.844349413
"VFH_Q1","068_Q1","C","M",199,0.225393,0.57276321,3.25532689,9.80713672,0.69191919,0.04545455,6.62e-08,NA,2.245396072
"VFH_Q1","BECRKO","C","B",142,0.34413675,0.60167804,4.35223402,8.9129905,0.68085106,0.03546099,1.74713e-05,NA,2.17382815
"VFH_Q1","BECRWE","C","B",170,0.34158907,0.53078439,4.72486104,8.1176354,0.72781065,0.04733728,3.2e-09,NA,2.07035858
"VFH_Q1","HOL_LKBB","C","H",176,0.33804079,0.54211927,4.75157768,8.51009294,0.68,0.03428571,1.9135e-06,NA,2.073128564
"VFH_Q2","068_Q1","M","C",233,0.37708002,0.73510746,6.2012865,16.48005911,0.74568966,0.06896552,0,NA,3.128803031
"VFH_Q2","195_Q1","C","M",169,0.59204642,0.60316251,9.52197784,9.77231492,0.69642857,0.04761905,3.543e-07,NA,2.276822572
"VFH_Q2","1DH_Q1","M","C",233,0.39849226,0.62652943,6.61779393,12.21766779,0.68103448,0.09051724,3.49e-08,NA,2.529330689
"VFH_Q2","202_Q1","C","C",101,0.57800626,0.6286828,7.08312938,8.04374671,0.71,0.04,2.66915e-05,NA,2.143057471
"VFH_Q2","C4A_Q1","C","C",302,0.58865499,0.63305889,12.63357222,14.16464292,0.73754153,0.03322259,0,NA,2.787064712
"VFH_Q2","DMN1_Q3","C","C",216,0.66113343,0.67505554,12.92086901,13.38527265,0.73023256,0.04651163,0,NA,2.743815365
"VFH_Q2","ELT_Q1","C","C",144,0.59484038,0.63409316,8.84905247,9.77177747,0.68531469,0.09090909,9.3327e-06,NA,2.296585597
"VFH_Q2","FLEV1_Q1","M","C",80,0.2336062,0.68525077,2.13542166,8.30964028,0.70886076,0.02531646,0.0002049869,NA,2.225075558
"VFH_Q2","HOL_KBMB","M","H",313,0.7058059,0.65497035,17.5987082,15.28545998,0.69871795,0.06089744,0,NA,2.882234298
"VFH_Q2","HOL_LKBB","M","H",207,0.71927609,0.62458058,14.85992844,11.45081543,0.68932039,0.07281553,5.49e-08,NA,2.458982513
"VFH_Q2","HOL_LKSB","C","H",200,0.44616771,0.5739502,7.0327667,9.86236636,0.69849246,0.06030151,2.14e-08,NA,2.258679296
"VFH_Q2","HOL_MBRU","M","H",100,0.72037828,0.73382222,10.33429326,10.69339746,0.71717172,0.08080808,1.54858e-05,NA,2.520333686
"VFH_Q2","HOL_MBUF","C","H",124,0.34270367,0.68484569,4.04576469,10.38080311,0.7398374,0.04065041,1.039e-07,NA,2.462763401
"VFH_Q2","HOL_MRBR","C","H",138,0.38903449,0.68159357,4.94291932,10.86284294,0.75182482,0.05839416,3.7e-09,NA,2.519702684
"VFH_Q2","HOL_PALZ","C","H",155,0.35676161,0.59928842,4.73915296,9.25981394,0.66233766,0.03896104,5.59873e-05,NA,2.187607474
"VFH_Q2","HOL_TMB12","C","H",129,0.41821729,0.72667632,5.20900985,11.92061817,0.6953125,0.078125,9.8967e-06,NA,2.614050637
"VFH_Q2","HOL_TMB22","C","H",82,0.31509847,0.63616808,2.9881033,7.37483842,0.71604938,0.03703704,0.0001007042,NA,2.089701302
"VFH_Q2","HOL_TRRB","M","H",98,-0.18718544,0.72813751,-1.87673482,10.40842999,0.79381443,0.03092784,7.1e-09,NA,2.562794939
"VFH_Q2","HOL_TRRS","M","H",262,0.31264262,0.63019933,5.31745572,13.08761195,0.69348659,0.05363985,4e-10,NA,2.632447115
"VFH_Q2","HORB3_Q1","M","C",299,0.2401894,0.52133445,4.27135134,10.52849295,0.67449664,0.08389262,1.7e-09,NA,2.248680385
"VFH_Q2","VALK_Q2","M","C",207,0.21109607,0.57242955,3.09964811,9.99561542,0.69417476,0.0631068,2.49e-08,NA,2.266165852
"VFH_Q2","VIGO_Q1","M","M",61,0.46061643,0.58432936,4.01974133,5.530779,0.71666667,0.01666667,0.000789113,NA,1.85407393
"VFH_Q2","VNW_Q1","C","C",227,0.53348945,0.55978193,9.48219596,10.13314514,0.68141593,0.04867257,4.91e-08,NA,2.254512374
"VFH_Q3","585_Q1","M","C",177,0.29123046,0.50899874,4.03867328,7.82257963,0.65909091,0.02272727,2.4305e-05,NA,1.950347613
"VFH_Q3","DMN1_Q1","C","C",185,0.51780912,0.57990116,8.21032853,9.62916918,0.66847826,0.07065217,4.861e-06,NA,2.211296338
"VFH_Q3","POM3_Q1","M","C",129,0.38188323,0.57253437,4.67481721,7.8696016,0.6796875,0.0625,4.78548e-05,NA,2.03918203
"VIGN_Q1","FLEV1_Q2","C","M",63,0.37588378,0.5341267,3.19393317,4.93451734,0.75806452,0.03225806,4.8238e-05,NA,1.785642954
"VIGO_Q1","195_Q1","M","M",61,0.36395037,0.56567239,3.02672525,5.2690439,0.71666667,0.01666667,0.000789113,NA,1.80924345
"VIGO_Q1","C4A_Q1","M","C",50,0.64873147,0.71137013,5.96717015,7.0125122,0.73469388,0.02040816,0.0010172414,NA,2.14731523
"VIGO_Q1","FLEV1_Q1","C","C",61,0.72394278,0.77454568,8.12865863,9.4058958,0.8,0.05,3.3585e-06,NA,2.51513526
"VIGO_Q1","FLOR_Q2","M","C",61,0.21627806,0.55282942,1.71589476,5.09587384,0.75,0.03333333,0.0001075112,NA,1.812416804
"VIGO_Q1","HOL_KBMB","M","H",61,0.43948951,0.62731437,3.78990228,6.18734296,0.7,0.03333333,0.0019457737,NA,1.946048666
"VIGO_Q1","HOL_PALZ","M","H",61,0.37885587,0.67816096,3.17098376,7.08798217,0.71666667,0.03333333,0.000789113,NA,2.103625847
"VIGO_Q1","MMB_Q1","M","C",61,0.28976172,0.60431915,2.34509187,5.82605337,0.73333333,0.01666667,0.0003005976,NA,1.920257817
"VIGO_Q1","SILL_Q2","M","M",61,0.5080021,0.78623034,4.56834117,9.77313824,0.71666667,0.01666667,0.000789113,NA,2.480210834
"VIGO_Q1","TROY_Q1","M","M",61,0.28805509,0.67897116,2.33002602,7.10368493,0.71666667,0.05,0.000789113,NA,2.106006323
"VIGO_Q1","VALK_Q2","C","C",56,0.52970714,0.59699575,4.63157639,5.46841454,0.70909091,0.07272727,0.0019266038,NA,1.852928114
"VIGO_Q1","VFH_Q2","M","M",61,0.46061643,0.58432936,4.01974133,5.530779,0.71666667,0.01666667,0.000789113,NA,1.85407393
"VIGO_Q1","ZWS6_Q1","M","C",61,0.17352295,0.55658439,1.36480734,5.14594578,0.7,0.03333333,0.0019457737,NA,1.771178968
"VNW_Q1","195_Q1","M","M",152,0.23994095,0.53692353,3.03716705,7.79481084,0.67549669,0.05298013,1.60997e-05,NA,1.991901304
"VNW_Q1","1GDGem","C","M",227,0.36955034,0.6796489,5.97879436,13.89803855,0.68141593,0.05752212,4.91e-08,NA,2.750868685
"VNW_Q1","1TN_Q1","C","C",227,0.62363921,0.64119182,11.99335486,12.53338546,0.72566372,0.04867257,0,NA,2.620194086
"VNW_Q1","EMP_Q1","C","C",190,0.41511112,0.51042137,6.2728271,8.13855854,0.65079365,0.08465608,3.38127e-05,NA,1.975070874
"VNW_Q1","HOK_Q1","M","C",82,0.61472548,0.59604213,7.014379,6.63944438,0.7037037,0.03703704,0.0002457328,NA,1.963690268
"VNW_Q1","HOL_KBMB","C","H",227,0.36615413,0.53679834,5.91529589,9.54352744,0.67699115,0.05309735,1.029e-07,NA,2.168142234
"VNW_Q1","HOL_LKSB","C","H",178,0.35234831,0.54194674,5.00891648,8.55500491,0.65536723,0.05084746,3.56421e-05,NA,2.052814461
"VNW_Q1","HOL_MRBR","C","H",138,0.22279353,0.60033426,2.67496492,8.75404491,0.75182482,0.04379562,3.7e-09,NA,2.227563571
"VNW_Q1","HOL_TRRB","C","H",81,0.48431568,0.67055027,4.95129073,8.03379105,0.7125,0.05,0.0001439299,NA,2.186429375
"VNW_Q1","HOL_TRRS","C","H",227,0.30068528,0.52150721,4.73962463,9.16804775,0.64159292,0.05309735,2.06988e-05,NA,2.079904905
"VNW_Q1","OSND_Q1","C","M",192,0.33239067,0.50043848,4.87066789,7.96753382,0.69109948,0.04188482,1.277e-07,NA,1.988291342
"VNW_Q1","RAT_Q1","C","M",123,0.28982954,0.604614,3.34483811,8.34977852,0.68032787,0.05737705,6.78869e-05,NA,2.119919722
"VNW_Q1","VALK_Q1","M","M",126,0.76355613,0.86274853,13.2201779,19.00025637,0.84,0.032,0,NA,3.602774167
"VNW_Q1","VALK_Q2","C","C",207,0.83764136,0.84460929,22.01018269,22.58749423,0.89320388,0.03398058,0,NA,3.996562593
"VNW_Q1","VDM2W_Q1","C","C",227,0.70778267,0.72976969,15.06207704,16.01090588,0.69469027,0.09292035,4.8e-09,NA,3.025550548
